unigram,sum,frequency,mean
more,2683.099999999995,308,8.71136363636362
kanye,17.9,2,8.95
somethig,9.0,1,9.0
noooomzz,9.0,1,9.0
display,72.19999999999999,9,8.02222222222222
blah,26.599999999999998,3,8.866666666666665
lafayette,211.39999999999992,23,9.191304347826083
wimp,18.200000000000003,2,9.100000000000001
tahini,35.099999999999994,4,8.774999999999999
tattoo,8.9,1,8.9
normally,53.5,6,8.916666666666666
acai,27.0,3,9.0
yummmmm,27.1,3,9.033333333333333
cough,23.200000000000003,3,7.733333333333334
sammie,7.8,1,7.8
wassupppp,9.1,1,9.1
saucy,8.6,1,8.6
timeslot,9.4,1,9.4
hotter,35.4,4,8.85
lorraine,31.2,4,7.8
rikers,13.2,2,6.6
schnellen,9.0,1,9.0
quit,26.9,3,8.966666666666667
brewery,18.0,2,9.0
rec,13.8,2,6.9
motto,9.1,1,9.1
evaaaaaa,8.9,1,8.9
jammying,9.0,1,9.0
starter,193.39999999999998,21,9.209523809523809
anniversary,27.599999999999998,3,9.2
tasty,71265.40000000119,7825,9.107399361022516
nevertheless,9.2,1,9.2
mulled,63.60000000000001,7,9.085714285714287
gateau,9.2,1,9.2
sharpie,9.4,1,9.4
jittery,18.1,2,9.05
promotion,14.7,2,7.35
maze,6.8,1,6.8
whatever,330.2999999999999,38,8.692105263157892
handmake,8.0,1,8.0
courses,9.3,1,9.3
oily,60.50000000000001,7,8.642857142857144
pastas,54.800000000000004,6,9.133333333333335
machiatto,8.9,1,8.9
eggleston,18.5,2,9.25
mainly,25.4,3,8.466666666666667
inspired,45.699999999999996,5,9.139999999999999
heavily,6.9,1,6.9
elaborate,9.2,1,9.2
meow,6.9,1,6.9
takeaway,9.2,1,9.2
tabouleh,16.5,2,8.25
division,9.1,1,9.1
roman,8.7,1,8.7
bolognese,70.8,8,8.85
endulge,9.0,1,9.0
australia,25.1,3,8.366666666666667
elderflower,8.1,1,8.1
worse,119.0,14,8.5
impromptu,9.2,1,9.2
contemplate,7.2,1,7.2
rosenberg,9.0,1,9.0
philadelphia,9.2,1,9.2
aji,17.8,2,8.9
insalata,9.1,1,9.1
matter,187.79999999999993,22,8.536363636363633
shitty,35.1,4,8.775
modest,6.9,1,6.9
olio,8.1,1,8.1
chive,127.80000000000004,14,9.128571428571432
bleach,9.2,1,9.2
breaker,7.2,1,7.2
straw,33.5,4,8.375
thanksgive,8.0,1,8.0
check,859.1000000000006,100,8.591000000000006
laidback,9.1,1,9.1
tudo,35.1,4,8.775
crepes,18.1,2,9.05
guacomole,16.4,2,8.2
thunk,8.7,1,8.7
squid,393.0999999999999,45,8.735555555555553
aficionado,18.4,2,9.2
nap,27.1,3,9.033333333333333
buzztable,9.4,1,9.4
quattro,36.4,4,9.1
restrictive,9.0,1,9.0
freddo,17.1,2,8.55
tell,518.9000000000003,61,8.506557377049186
sourness,9.2,1,9.2
nduja,49.2,6,8.200000000000001
okonomiyakus,53.1,6,8.85
topper,16.3,2,8.15
cafeteria,74.2,9,8.244444444444445
wednesday,249.2999999999999,29,8.596551724137928
hoisin,37.0,4,9.25
tbm,6.2,1,6.2
angelica,9.2,1,9.2
clasic,9.1,1,9.1
seal,8.1,1,8.1
oooh,8.0,1,8.0
smoked,220.80000000000004,25,8.832
zenbunose,8.7,1,8.7
jambon,9.2,1,9.2
gingerbread,9.1,1,9.1
platter,324.8,37,8.77837837837838
leftover,27.1,3,9.033333333333333
veggies,9.4,1,9.4
urine,9.4,1,9.4
rubbery,24.8,3,8.266666666666667
anything,933.6000000000007,105,8.891428571428579
decent,770.9,95,8.114736842105263
yellow,26.6,3,8.866666666666667
lamb,803.4000000000012,90,8.92666666666668
trenta,15.799999999999999,2,7.8999999999999995
awesum,9.3,1,9.3
eharmony,9.0,1,9.0
soup,2875.400000000001,337,8.532344213649855
squeeze,83.4,10,8.34
crunchy,242.5999999999999,27,8.985185185185182
moon,8.9,1,8.9
fulfil,17.7,2,8.85
dios,6.5,1,6.5
buy,368.9000000000001,43,8.579069767441863
unsatisfied,9.1,1,9.1
protest,9.0,1,9.0
reach,18.8,2,9.4
expat,8.9,1,8.9
poblano,6.6,1,6.6
work,70662.10000000133,7764,9.101249356002231
zhu,9.3,1,9.3
chese,9.1,1,9.1
adore,17.5,2,8.75
fail,76.7,9,8.522222222222222
usuzukari,8.7,1,8.7
smelly,17.9,2,8.95
july,32.9,4,8.225
tire,18.3,2,9.15
batali,163.79999999999995,18,9.099999999999998
international,6.9,1,6.9
mel,9.4,1,9.4
disorganized,8.1,1,8.1
daintly,8.7,1,8.7
ease,8.0,1,8.0
sux,13.2,2,6.6
mug,258.29999999999995,29,8.906896551724136
mahler,6.5,1,6.5
truly,213.29999999999995,24,8.887499999999998
griddled,8.2,1,8.2
fours,9.2,1,9.2
undercooked,50.1,6,8.35
escort,9.4,1,9.4
overpriced,166.19999999999996,20,8.309999999999999
pricey,737.3000000000001,86,8.57325581395349
slimy,17.2,2,8.6
peppercorn,73.60000000000001,8,9.200000000000001
sperm,8.6,1,8.6
dreamily,9.1,1,9.1
rai,18.8,2,9.4
dol,8.6,1,8.6
favor,104.8,12,8.733333333333333
delishhhh,9.1,1,9.1
bitch,68.4,8,8.55
fillet,43.4,5,8.68
karage,18.1,2,9.05
jouer,9.0,1,9.0
notable,15.0,2,7.5
plan,191.19999999999993,23,8.313043478260866
host,92.4,10,9.24
duh,69.60000000000001,8,8.700000000000001
mejores,9.0,1,9.0
tallboy,7.2,1,7.2
wrong,1174.1000000000013,133,8.82781954887219
eighties,9.0,1,9.0
scan,6.8,1,6.8
afford,18.299999999999997,2,9.149999999999999
soooooo,36.599999999999994,4,9.149999999999999
fireball,27.299999999999997,3,9.1
eggroll,7.6,1,7.6
law,18.2,2,9.1
leek,9.3,1,9.3
pas,26.799999999999997,3,8.933333333333332
whitestone,9.1,1,9.1
peppermint,57.0,7,8.142857142857142
basil,176.09999999999997,21,8.385714285714284
always,2375.0999999999954,279,8.512903225806435
yup,7.3,1,7.3
qualify,9.4,1,9.4
amaaaaze,17.2,2,8.6
cream,3939.099999999985,441,8.932199546485226
sub,22.2,3,7.3999999999999995
northeast,18.1,2,9.05
conveniently,16.8,2,8.4
sixpoint,50.9,6,8.483333333333333
nom,187.10000000000005,21,8.909523809523812
stillers,13.0,2,6.5
aint,7.5,1,7.5
swoon,17.200000000000003,2,8.600000000000001
quinn,7.2,1,7.2
exact,18.299999999999997,2,9.149999999999999
frost,9.2,1,9.2
marinara,33.8,4,8.45
oxtail,17.5,2,8.75
brasile,9.1,1,9.1
rethink,7.4,1,7.4
fugazi,9.2,1,9.2
jane,27.0,3,9.0
whenever,42.0,5,8.4
chat,143.2,17,8.423529411764704
restoran,9.4,1,9.4
sponge,24.9,3,8.299999999999999
baha,8.7,1,8.7
chocopop,9.0,1,9.0
focaccina,9.1,1,9.1
mario,263.69999999999993,29,9.09310344827586
fusilli,25.299999999999997,3,8.433333333333332
looove,9.4,1,9.4
unavailable,9.3,1,9.3
surely,24.6,3,8.200000000000001
glazed,14.3,2,7.15
pale,26.299999999999997,3,8.766666666666666
industry,9.4,1,9.4
mochi,17.2,2,8.6
kakuni,46.3,5,9.26
steam,197.8,22,8.990909090909092
pied,17.4,2,8.7
aveda,7.5,1,7.5
antique,6.9,1,6.9
intestine,8.8,1,8.8
undertone,8.7,1,8.7
tribute,6.8,1,6.8
cake,3148.6999999999884,348,9.047988505747094
homework,7.8,1,7.8
callebaut,9.1,1,9.1
mimosa,168.99999999999997,20,8.45
omlete,7.3,1,7.3
brojay,7.2,1,7.2
specify,15.0,2,7.5
une,9.0,1,9.0
snotty,7.2,1,7.2
butt,72.3,8,9.0375
haru,8.4,1,8.4
wide,165.2,20,8.26
meal,1410.3000000000002,160,8.814375000000002
caffe,42.5,5,8.5
pwn,9.0,1,9.0
portable,8.5,1,8.5
yogure,9.0,1,9.0
video,42.9,5,8.58
nitpick,8.9,1,8.9
shine,26.0,3,8.666666666666666
tum,9.1,1,9.1
blend,161.29999999999995,19,8.489473684210523
tart,88.30000000000001,10,8.830000000000002
monkey,24.799999999999997,3,8.266666666666666
drama,6.5,1,6.5
jfks,8.3,1,8.3
own,536.1,63,8.50952380952381
spacious,262.69999999999993,32,8.209374999999998
feeling,70.0,8,8.75
punchcard,8.6,1,8.6
startup,7.8,1,7.8
unstable,8.3,1,8.3
carafe,44.2,5,8.84
thirsty,18.299999999999997,2,9.149999999999999
peppe,9.1,1,9.1
monalisa,15.6,2,7.8
existem,9.1,1,9.1
companion,9.4,1,9.4
pope,18.4,2,9.2
alexis,9.0,1,9.0
boba,9.1,1,9.1
relax,198.79999999999998,24,8.283333333333333
pairing,53.3,6,8.883333333333333
selection,1123.9000000000003,134,8.387313432835823
rasberry,18.2,2,9.1
marked,18.0,2,9.0
bway,7.5,1,7.5
wheet,8.1,1,8.1
cheesecake,321.4999999999998,36,8.93055555555555
aaron,9.0,1,9.0
prosciuto,7.8,1,7.8
cru,9.2,1,9.2
stroll,16.7,2,8.35
pike,29.799999999999997,4,7.449999999999999
silk,8.5,1,8.5
ter,9.0,1,9.0
julep,9.1,1,9.1
palate,27.700000000000003,3,9.233333333333334
fish,1264.8000000000025,146,8.663013698630154
bore,8.8,1,8.8
lisa,54.599999999999994,7,7.799999999999999
nobile,8.7,1,8.7
vhange,9.1,1,9.1
indoor,9.0,1,9.0
obsluha,9.3,1,9.3
yakus,8.5,1,8.5
whoever,17.1,2,8.55
agent,17.4,2,8.7
cute,525.6,60,8.76
course,476.09999999999985,53,8.983018867924525
dine,196.09999999999997,23,8.526086956521738
minimum,84.60000000000001,10,8.46
hemingway,9.0,1,9.0
dislike,9.1,1,9.1
shio,9.4,1,9.4
dumple,118.7,14,8.47857142857143
greatness,9.4,1,9.4
college,125.40000000000002,17,7.3764705882352954
primal,18.0,2,9.0
absolute,184.89999999999998,21,8.804761904761904
iconic,9.0,1,9.0
gratuity,16.4,2,8.2
beef,1322.7999999999993,151,8.760264900662246
quartino,18.2,2,9.1
gooooooood,9.1,1,9.1
connection,8.3,1,8.3
hamashio,17.2,2,8.6
craziness,7.2,1,7.2
per,164.7,19,8.668421052631578
whiskey,60.699999999999996,7,8.67142857142857
semblance,9.1,1,9.1
understate,17.6,2,8.8
outclass,18.0,2,9.0
tequila,46.1,6,7.683333333333334
amo,35.2,4,8.8
isobe,9.4,1,9.4
wigwam,9.4,1,9.4
paulo,8.3,1,8.3
someplace,9.4,1,9.4
til,54.9,7,7.8428571428571425
mediocre,216.89999999999995,25,8.675999999999998
tiger,36.8,4,9.2
school,164.7,20,8.235
nightclub,8.1,1,8.1
burge,7.5,1,7.5
with,18285.500000000447,2097,8.7198378636149
honjozo,9.4,1,9.4
wash,141.7,16,8.85625
astorbucks,6.8,1,6.8
female,17.7,2,8.85
overall,238.19999999999996,28,8.507142857142856
pappardelle,89.99999999999999,10,8.999999999999998
mistakenly,18.4,2,9.2
smoky,35.8,4,8.95
accountant,7.8,1,7.8
dancing,20.1,3,6.7
comfy,41.400000000000006,5,8.280000000000001
hunter,22.8,3,7.6000000000000005
delightfully,18.299999999999997,2,9.149999999999999
salvador,8.3,1,8.3
gratis,8.1,1,8.1
koreans,9.4,1,9.4
bommmm,7.2,1,7.2
chikuwa,8.8,1,8.8
offensive,8.3,1,8.3
meter,18.6,2,9.3
extensa,9.4,1,9.4
overdo,9.2,1,9.2
caliber,8.7,1,8.7
mila,9.3,1,9.3
hirami,9.3,1,9.3
latka,18.2,2,9.1
shishamo,8.6,1,8.6
creppe,9.3,1,9.3
gaze,7.5,1,7.5
streetone,9.4,1,9.4
unhelpful,6.9,1,6.9
hangout,84.2,10,8.42
free,71413.0000000012,7854,9.092564298446803
lau,8.6,1,8.6
pekoe,7.2,1,7.2
gooey,87.8,10,8.78
pamplemousse,18.4,2,9.2
sun,41.1,5,8.22
entrance,52.599999999999994,6,8.766666666666666
mood,149.1,17,8.770588235294117
distil,6.5,1,6.5
deliberate,27.9,3,9.299999999999999
equal,42.3,5,8.459999999999999
compostable,25.0,3,8.333333333333334
eerily,6.8,1,6.8
torrefaction,27.599999999999998,3,9.2
garnish,43.0,5,8.6
coupon,40.400000000000006,5,8.080000000000002
wknd,17.1,2,8.55
terminar,9.4,1,9.4
curtis,18.4,2,9.2
anytime,103.89999999999999,12,8.658333333333333
wonder,96.89999999999999,11,8.809090909090909
tororo,26.099999999999998,3,8.7
flavour,88.00000000000001,10,8.8
boil,234.69999999999996,26,9.026923076923076
mart,17.0,2,8.5
icy,9.2,1,9.2
maurer,8.5,1,8.5
pastor,24.599999999999998,3,8.2
jasmine,49.800000000000004,6,8.3
cerdo,9.4,1,9.4
force,13.1,2,6.55
petition,9.1,1,9.1
bonito,79.30000000000001,9,8.811111111111112
fully,24.9,3,8.299999999999999
chicago,8.0,1,8.0
carcass,8.8,1,8.8
superhero,7.8,1,7.8
leftovers,36.7,4,9.175
hike,6.8,1,6.8
require,83.00000000000001,10,8.3
douche,13.7,2,6.85
suit,17.6,2,8.8
pinte,9.4,1,9.4
definetly,36.4,4,9.1
test,43.9,5,8.78
typography,9.1,1,9.1
fato,9.1,1,9.1
bialy,7.6,1,7.6
flash,9.1,1,9.1
triple,88.0,10,8.8
ear,44.1,5,8.82
instant,40.6,5,8.120000000000001
amaretto,27.200000000000003,3,9.066666666666668
rack,23.9,3,7.966666666666666
szechuan,83.3,9,9.255555555555555
vodka,99.3,12,8.275
specialty,186.79999999999998,21,8.895238095238094
excelente,90.30000000000001,10,9.030000000000001
wall,309.1999999999999,35,8.834285714285711
random,43.300000000000004,5,8.66
mingle,6.5,1,6.5
tacquito,8.2,1,8.2
hurray,7.8,1,7.8
popsicles,9.0,1,9.0
pro,69318.10000000133,7601,9.119602683857563
heeft,7.1,1,7.1
beefy,6.5,1,6.5
coveted,9.4,1,9.4
hahahha,9.1,1,9.1
buri,8.4,1,8.4
gerek,9.0,1,9.0
affinity,6.9,1,6.9
sandwhich,45.300000000000004,5,9.06
amazingggggggg,9.4,1,9.4
diarrhea,6.5,1,6.5
pricier,25.4,3,8.466666666666667
profoundly,9.4,1,9.4
amstell,6.5,1,6.5
flimsy,8.2,1,8.2
ladies,15.7,2,7.85
kale,336.5999999999999,38,8.857894736842104
cafetasia,7.3,1,7.3
common,33.0,4,8.25
ninety,6.5,1,6.5
hmmm,16.6,2,8.3
fudge,89.8,10,8.98
accessible,18.4,2,9.2
harami,120.89999999999998,13,9.299999999999999
rabid,6.5,1,6.5
mcsorley,9.4,1,9.4
update,50.9,6,8.483333333333333
addictive,80.6,9,8.955555555555556
chillus,16.7,2,8.35
bonet,9.1,1,9.1
chipwich,9.2,1,9.2
plane,18.5,2,9.25
design,88.9,10,8.89
hurricane,7.8,1,7.8
uova,9.1,1,9.1
newcard,16.6,2,8.3
existence,9.1,1,9.1
hikata,9.4,1,9.4
stump,9.0,1,9.0
thepenny,6.9,1,6.9
crumpled,8.6,1,8.6
embedded,7.7,1,7.7
artichoke,112.90000000000002,14,8.064285714285715
mystery,8.8,1,8.8
cushy,9.1,1,9.1
cbgb,9.4,1,9.4
cooked,8.4,1,8.4
fountainhead,9.2,1,9.2
michelada,8.2,1,8.2
diminish,27.4,3,9.133333333333333
crack,1678.8999999999955,185,9.075135135135111
mojito,25.6,3,8.533333333333333
cut,178.5,22,8.113636363636363
eating,154.00000000000003,18,8.555555555555557
subscribe,6.9,1,6.9
talkn,6.6,1,6.6
pierogis,364.00000000000017,40,9.100000000000005
unusual,80.80000000000001,9,8.97777777777778
shortcut,6.6,1,6.6
value,463.50000000000017,54,8.583333333333336
awfulllll,16.0,2,8.0
cleaver,9.2,1,9.2
nyt,27.6,3,9.200000000000001
braise,136.39999999999998,15,9.093333333333332
caffeinate,15.100000000000001,2,7.550000000000001
ospitale,9.1,1,9.1
executive,9.2,1,9.2
sibilska,9.1,1,9.1
bitters,9.0,1,9.0
hitachino,18.1,2,9.05
gellato,9.1,1,9.1
celeb,32.9,4,8.225
sparkling,98.60000000000002,11,8.963636363636367
hoooowever,9.1,1,9.1
woo,14.399999999999999,2,7.199999999999999
tho,179.2,21,8.533333333333333
oishi,9.4,1,9.4
accordingly,22.0,3,7.333333333333333
fee,41.7,5,8.34
myself,105.2,12,8.766666666666667
sabor,9.1,1,9.1
trendy,98.5,11,8.954545454545455
compare,148.29999999999998,17,8.723529411764705
german,24.299999999999997,3,8.1
breakfast,1672.8999999999994,190,8.80473684210526
conscious,35.0,4,8.75
foodie,9.2,1,9.2
internet,79.69999999999999,10,7.969999999999999
goddess,14.3,2,7.15
carlsberg,6.9,1,6.9
meatloaf,90.0,10,9.0
urfa,9.1,1,9.1
practice,16.0,2,8.0
obras,9.1,1,9.1
setup,27.4,3,9.133333333333333
wad,8.5,1,8.5
sweetbead,9.4,1,9.4
laboratorio,9.1,1,9.1
sidecar,9.0,1,9.0
snow,26.400000000000002,3,8.8
enjooooooy,8.7,1,8.7
especially,770.9000000000007,89,8.661797752808996
unpleasant,9.4,1,9.4
dentures,9.0,1,9.0
grile,9.2,1,9.2
platz,9.0,1,9.0
tree,8.1,1,8.1
sexiest,9.2,1,9.2
palatable,9.4,1,9.4
knot,9.1,1,9.1
lie,65.30000000000001,8,8.162500000000001
infamous,36.8,4,9.2
bibimbap,118.5,13,9.115384615384615
opening,70.7,8,8.8375
abandon,9.0,1,9.0
ahh,14.7,2,7.35
hokkaido,8.6,1,8.6
lieu,7.8,1,7.8
rico,51.2,6,8.533333333333333
hamburger,65.0,8,8.125
shiner,8.1,1,8.1
hog,9.4,1,9.4
ddukbokgi,9.4,1,9.4
platos,17.8,2,8.9
cleaning,9.2,1,9.2
mediumm,7.8,1,7.8
paninus,78.6,9,8.733333333333333
pitta,9.0,1,9.0
smithwich,9.0,1,9.0
combine,60.2,7,8.6
lunchbox,8.7,1,8.7
soo,95.1,11,8.645454545454545
skate,27.4,3,9.133333333333333
kindness,16.2,2,8.1
voulez,9.0,1,9.0
bully,7.6,1,7.6
bold,66.9,8,8.3625
munch,9.4,1,9.4
rail,43.5,5,8.7
milkiest,9.2,1,9.2
cuisine,119.79999999999998,14,8.557142857142855
chiller,15.0,2,7.5
journey,24.599999999999998,3,8.2
sucka,15.899999999999999,2,7.949999999999999
august,9.1,1,9.1
noite,27.699999999999996,3,9.233333333333333
friendliness,16.6,2,8.3
source,75.5,9,8.38888888888889
immediately,90.19999999999999,10,9.02
overload,63.2,7,9.028571428571428
warmth,9.0,1,9.0
male,9.1,1,9.1
delight,90.60000000000001,10,9.06
tinga,6.2,1,6.2
orf,8.6,1,8.6
serum,16.2,2,8.1
quieres,9.1,1,9.1
claim,42.99999999999999,5,8.599999999999998
yael,6.8,1,6.8
anachronistically,9.2,1,9.2
slap,26.599999999999998,3,8.866666666666665
kitten,7.2,1,7.2
filthy,7.8,1,7.8
possui,9.0,1,9.0
upcome,9.4,1,9.4
amarena,27.4,3,9.133333333333333
pos,8.1,1,8.1
pillar,9.2,1,9.2
tacos,147.5,17,8.676470588235293
inject,9.0,1,9.0
karaage,26.6,3,8.866666666666667
rough,18.5,2,9.25
saikyo,27.4,3,9.133333333333333
nega,8.5,1,8.5
crudo,25.599999999999998,3,8.533333333333333
boo,16.3,2,8.15
thighmaster,8.3,1,8.3
beyond,172.69999999999996,20,8.634999999999998
liquid,25.7,3,8.566666666666666
poivre,63.3,7,9.042857142857143
foot,35.2,4,8.8
bliss,45.099999999999994,5,9.02
spoil,9.4,1,9.4
speedy,8.7,1,8.7
gostosuras,9.2,1,9.2
detox,9.0,1,9.0
dooooo,9.0,1,9.0
overflow,9.0,1,9.0
pwc,6.6,1,6.6
need,1303.7000000000005,153,8.520915032679742
mejor,87.60000000000001,10,8.760000000000002
creativity,9.1,1,9.1
rugelach,8.6,1,8.6
through,328.79999999999984,38,8.652631578947364
offset,9.1,1,9.1
shirokawaga,9.4,1,9.4
mexican,551.3000000000002,66,8.353030303030305
socca,9.0,1,9.0
arnold,45.7,5,9.14
wollensky,8.1,1,8.1
mole,6.6,1,6.6
machine,89.5,10,8.95
shack,15.5,2,7.75
patron,14.399999999999999,2,7.199999999999999
mickey,8.6,1,8.6
wider,8.7,1,8.7
refuel,6.6,1,6.6
tartar,28.0,3,9.333333333333334
complement,79.70000000000002,9,8.855555555555558
beat,381.80000000000007,44,8.67727272727273
stock,132.3,15,8.82
lameass,9.0,1,9.0
perfecta,9.1,1,9.1
calpico,25.5,3,8.5
malted,7.5,1,7.5
constantly,25.4,3,8.466666666666667
stumble,27.799999999999997,3,9.266666666666666
buon,8.6,1,8.6
renovate,17.8,2,8.9
peynirli,9.1,1,9.1
separately,8.7,1,8.7
snickerdoodle,8.8,1,8.8
hugely,9.4,1,9.4
nominee,18.299999999999997,2,9.149999999999999
fiend,13.6,2,6.8
domestically,8.2,1,8.2
house,586.0999999999999,68,8.619117647058822
end,477.90000000000015,54,8.850000000000003
meatlover,9.3,1,9.3
rhode,9.2,1,9.2
reasonable,268.9999999999999,31,8.677419354838706
okonomi,34.3,4,8.575
gyza,8.8,1,8.8
orden,9.4,1,9.4
desire,65.5,8,8.1875
cold,1399.8000000000009,162,8.640740740740746
tempting,53.1,6,8.85
scarlet,9.4,1,9.4
carpaccio,42.699999999999996,5,8.54
reset,8.3,1,8.3
tail,18.4,2,9.2
marocaine,9.2,1,9.2
comparable,26.299999999999997,3,8.766666666666666
agnieska,9.1,1,9.1
bottle,298.4999999999999,34,8.779411764705879
destination,27.5,3,9.166666666666666
awhile,17.1,2,8.55
effin,16.9,2,8.45
located,50.900000000000006,6,8.483333333333334
hobo,16.2,2,8.1
lose,115.39999999999996,14,8.24285714285714
shimeji,9.1,1,9.1
conventional,9.1,1,9.1
outt,6.9,1,6.9
woodlands,9.4,1,9.4
coupla,9.0,1,9.0
sharing,18.0,2,9.0
neutral,18.1,2,9.05
convert,17.2,2,8.6
copa,6.9,1,6.9
petaculoso,9.0,1,9.0
nuestras,9.4,1,9.4
pide,27.6,3,9.200000000000001
underway,13.6,2,6.8
griddle,9.1,1,9.1
shiitake,55.199999999999996,6,9.2
baltzhazar,9.2,1,9.2
hang,285.69999999999993,35,8.16285714285714
confirmation,9.4,1,9.4
anthony,6.9,1,6.9
cheers,35.2,4,8.8
france,32.8,4,8.2
fern,18.4,2,9.2
hint,15.2,2,7.6
echo,8.6,1,8.6
tagliatelle,26.200000000000003,3,8.733333333333334
broiler,9.1,1,9.1
mature,9.2,1,9.2
cause,42.400000000000006,5,8.48
sicily,9.1,1,9.1
tall,51.300000000000004,7,7.328571428571429
morrocan,7.0,1,7.0
turnt,9.4,1,9.4
reverse,6.8,1,6.8
touchtune,6.5,1,6.5
salata,9.1,1,9.1
shumai,26.4,3,8.799999999999999
banbeano,7.8,1,7.8
buonus,6.6,1,6.6
ginger,529.9,60,8.831666666666667
williamsburg,9.1,1,9.1
hollywood,15.7,2,7.85
latte,2265.5999999999976,268,8.453731343283573
wonderfully,35.9,4,8.975
barbara,6.5,1,6.5
ochazuke,8.6,1,8.6
char,65.0,7,9.285714285714286
skip,852.7000000000007,98,8.701020408163274
shandy,13.0,2,6.5
molecular,18.5,2,9.25
clementine,9.1,1,9.1
chewy,174.89999999999995,20,8.744999999999997
lemongrass,26.1,3,8.700000000000001
juicy,166.8,20,8.34
paradies,9.0,1,9.0
testicle,26.400000000000002,3,8.8
blondie,26.700000000000003,3,8.9
honor,52.1,6,8.683333333333334
chorizo,173.5,20,8.675
semifreddo,27.299999999999997,3,9.1
madrigale,9.1,1,9.1
carta,9.4,1,9.4
inform,15.399999999999999,2,7.699999999999999
dill,35.5,4,8.875
embarrassment,16.5,2,8.25
berry,232.99999999999991,26,8.961538461538458
ravage,9.1,1,9.1
croissants,18.299999999999997,2,9.149999999999999
insightful,8.6,1,8.6
kraykray,9.0,1,9.0
sweetcorn,9.1,1,9.1
otherwise,195.8,24,8.158333333333333
locate,17.700000000000003,2,8.850000000000001
parade,8.6,1,8.6
dynasty,27.900000000000002,3,9.3
unfavorable,9.4,1,9.4
ramp,37.0,4,9.25
davebeck,8.3,1,8.3
changmai,9.1,1,9.1
magic,96.89999999999999,11,8.809090909090909
participant,7.8,1,7.8
popsicle,9.0,1,9.0
comparison,26.8,3,8.933333333333334
aging,8.1,1,8.1
comfortably,8.9,1,8.9
dibufala,7.8,1,7.8
brenner,196.8,22,8.945454545454545
striped,7.3,1,7.3
lorimer,6.5,1,6.5
knafe,9.0,1,9.0
slaw,79.4,9,8.822222222222223
knowledge,34.8,4,8.7
calexico,17.8,2,8.9
smua,9.0,1,9.0
whether,62.0,7,8.857142857142858
bruyant,9.1,1,9.1
availability,16.2,2,8.1
shrimp,841.1000000000001,99,8.495959595959597
xoxo,9.2,1,9.2
segment,9.1,1,9.1
nighttime,14.9,2,7.45
secretive,9.4,1,9.4
parm,35.3,4,8.825
headache,18.2,2,9.1
nossa,9.4,1,9.4
yosenabe,8.4,1,8.4
studio,7.5,1,7.5
grit,18.0,2,9.0
anywhere,160.79999999999998,19,8.463157894736842
douse,17.2,2,8.6
tapa,137.39999999999998,15,9.159999999999998
johnny,17.5,2,8.75
adorei,8.1,1,8.1
woody,9.1,1,9.1
jesus,9.1,1,9.1
zaru,17.4,2,8.7
amann,18.4,2,9.2
trade,48.7,6,8.116666666666667
sullen,7.5,1,7.5
outdoor,116.80000000000001,14,8.342857142857143
pistachio,278.19999999999993,31,8.974193548387095
function,9.3,1,9.3
sirup,8.8,1,8.8
ortuzar,8.6,1,8.6
jordy,18.0,2,9.0
pleasantly,36.2,4,9.05
artisan,8.5,1,8.5
daquiri,9.0,1,9.0
sopporo,8.8,1,8.8
paired,36.0,4,9.0
certainly,90.20000000000002,10,9.020000000000001
campaign,7.1,1,7.1
italians,8.7,1,8.7
salve,9.3,1,9.3
knowhow,8.9,1,8.9
tape,8.3,1,8.3
manage,51.2,6,8.533333333333333
maximalist,9.1,1,9.1
accomodate,16.0,2,8.0
ethiopian,26.200000000000003,3,8.733333333333334
gut,9.0,1,9.0
oldest,9.0,1,9.0
nonprofit,7.2,1,7.2
claws,9.4,1,9.4
humor,8.9,1,8.9
stage,27.4,3,9.133333333333333
weather,53.5,6,8.916666666666666
kani,9.4,1,9.4
pastry,761.300000000001,88,8.651136363636375
uptown,15.899999999999999,2,7.949999999999999
soupy,9.1,1,9.1
hammer,6.9,1,6.9
gidilince,9.0,1,9.0
creative,183.19999999999996,21,8.723809523809521
lac,15.2,2,7.6
orig,17.4,2,8.7
peso,6.8,1,6.8
onigirus,59.6,7,8.514285714285714
laundry,9.2,1,9.2
taquerium,17.8,2,8.9
pebble,26.0,3,8.666666666666666
rolls,17.5,2,8.75
stink,6.5,1,6.5
intriguing,9.4,1,9.4
fantasy,9.0,1,9.0
doggy,9.4,1,9.4
settlement,7.2,1,7.2
autentica,8.9,1,8.9
wander,18.8,2,9.4
ehh,9.1,1,9.1
cuon,7.6,1,7.6
kraut,7.8,1,7.8
dinner,1392.1000000000029,156,8.923717948717966
cardamon,9.1,1,9.1
deliciously,105.5,12,8.791666666666666
demai,18.4,2,9.2
fishy,26.2,3,8.733333333333333
identify,8.6,1,8.6
america,51.0,6,8.5
inedible,7.5,1,7.5
speculoo,18.2,2,9.1
benziyor,9.1,1,9.1
winwin,9.1,1,9.1
magical,95.39999999999998,11,8.67272727272727
liter,19.5,3,6.5
mmmmmmmmac,9.0,1,9.0
smoothness,9.1,1,9.1
shoddy,7.5,1,7.5
nudge,8.6,1,8.6
subtly,9.2,1,9.2
asahus,8.5,1,8.5
mayo,185.69999999999996,21,8.842857142857142
cheese,3280.3999999999924,386,8.498445595854902
cena,9.2,1,9.2
crane,8.2,1,8.2
and,187087.7999999886,20788,8.9997979603612
alright,76.2,9,8.466666666666667
obscenely,8.2,1,8.2
iyi,44.5,5,8.9
